plan_key,supplier,plan_name,meter_type,tariff_variant,hour,unit_rate_c_kwh,unit_rate_eur_kwh,rate_type,standing_charge_urban,standing_charge_rural,standing_charge_nightstorage,standing_charge_period,standing_charge_includes_vat,vat_included,vat_rate,weekendfree_start_time,weekendfree_end_time,nightstorage_start,nightstorage_end,nightstorage_rate,welcome_bonus,currency,rate_unit,has_feed_in_tariff,feed_in_type,feed_in_rate_c_kwh,reversion_tariff_name,source_verified,human_verified,rate_notes,tariff_url,website_url,source_retrieved_at,created_at,last_checked_at
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,17,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,18,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,19,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,20,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,21,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,22,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,23,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,0,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,1,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,2,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,3,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,4,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,5,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,6,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,7,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,8,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,9,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,10,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,11,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,12,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,13,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,14,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,15,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,16,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,17,41.79,0.4179,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,18,41.79,0.4179,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,19,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,20,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,21,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,22,37.19,0.37189999999999995,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Day/Night/Peak | Smart Meter | standard,PrepayPower,Smart Pay Day/Night/Peak,Smart Meter,standard,23,19.28,0.1928,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Day 08:00–23:00 (37.19c/kWh); Peak 17:00–19:00 (41.79c/kWh); Night 23:00–08:00 (19.28c/kWh).,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,0,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,1,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,2,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,3,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,4,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,5,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,6,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,7,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,8,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,9,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,10,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,11,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,12,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,13,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,14,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,15,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,16,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Smart Pay Standard 24hr | Smart Meter | standard,PrepayPower,Smart Pay Standard 24hr,Smart Meter,standard,17,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Smart Tariff,True,True,Smart Pay 24hr electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
